unique_id|competitor_name|extraction_date|product_name|brand|grammage_quantity|grammage_unit|breadcrumb|producthierarchy_level1|producthierarchy_level2|producthierarchy_level3|producthierarchy_level4|producthierarchy_level5|regular_price|selling_price|price_was|promotion_price|promotion_valid_from|promotion_valid_upto|promotion_type|percentage_discount|promotion_description|price_per_unit|currency|pdp_url|Fat %|variants|product_description|instructions|storage_instructions|country_of_origin|allergens|nutritional_score|organictype|upc|ingredients|servings_per_pack|img_urls
1226624|aldi|2025-05-08|Chips naturel|Lay's|275.0|g|ALDI Supermarkten > Product > Chips naturel|ALDI Supermarkten|Product|Chips naturel|||None|None|None|||||||None|EUR|https://www.aldi.nl/product/chips-naturel-1226624.html||||||nl||||1226624|||https://s7g10.scene7.com/is/image/aldinord/variant_1226624_1_main_cms_1_nl_nl_chips_naturel_cw01_2024
1225805|aldi|2025-05-08|Max chips paprika|Lay's|185.0|g|ALDI Supermarkten > Product > Max chips paprika|ALDI Supermarkten|Product|Max chips paprika|||None|None|None|||||||None|EUR|https://www.aldi.nl/product/max-chips-paprika-1225805.html||||||nl||||1225805|||https://s7g10.scene7.com/is/image/aldinord/product_1225805_main_cms_1_nl_nl_max_chips_paprika_cw01_2024
1225804|aldi|2025-05-08|Max chips naturel|Lay's|185.0|g|ALDI Supermarkten > Product > Max chips naturel|ALDI Supermarkten|Product|Max chips naturel|||None|None|None|||||||None|EUR|https://www.aldi.nl/product/max-chips-naturel-1225804.html||||||nl||||1225804|||https://s7g10.scene7.com/is/image/aldinord/product_1225804_main_cms_1_nl_nl_max_chips_naturel_cw01_2024
1225746|aldi|2025-05-08|Chips naturel|Sun snacks|50.0|g|ALDI Supermarkten > Product > Chips naturel|ALDI Supermarkten|Product|Chips naturel|||0.49|0.49|None|||||||9.8|EUR|https://www.aldi.nl/product/chips-naturel-1225746.html||||||nl||||1225746|||https://s7g10.scene7.com/is/image/aldinord/variant_1225746_2_main_cms_2_nl_nl_chips_naturel_cw01_2024
1225390|aldi|2025-05-08|Nacho cheese chips|Doritos|170.0|g|ALDI Supermarkten > Product > Nacho cheese chips|ALDI Supermarkten|Product|Nacho cheese chips|||1.81|1.81|None|1.69|2025-05-12|2025-05-19|discount|||10.65|EUR|https://www.aldi.nl/product/nacho-cheese-chips-1225390.html||||||nl||||1225390|||https://s7g10.scene7.com/is/image/aldinord/product_1225390_main_cms_1_nl_nl_nacho_cheese_chips_cw01_2024
1221076|aldi|2025-05-08|Handcooked chips|Sun snacks|150.0|g|ALDI Supermarkten > Product > Handcooked chips|ALDI Supermarkten|Product|Handcooked chips|||1.39|1.39|None|||||||9.27|EUR|https://www.aldi.nl/product/handcooked-chips--1221076.html|||Bron: Smaaktest de Telegraaf, oktober 2023.|||nl||||1221076|||https://s7g10.scene7.com/is/image/aldinord/product_1221076_main_cms_5_nl_nl_handcooked_chips_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1221076_3_main_cms_4_nl_nl_handcooked_chips_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/Goed_getest,https://s7g10.scene7.com/is/image/aldinord/variant_1221076_2_main_cms_3_nl_nl_handcooked_chips_cw01_2024
1217935|aldi|2025-05-08|Sun moon stars chips|Sun snacks|125.0|g|ALDI Supermarkten > Product > Sun moon stars chips|ALDI Supermarkten|Product|Sun moon stars chips|||1.49|1.49|None|||||||11.92|EUR|https://www.aldi.nl/product/sun-moon-stars-chips-1217935.html|||Krokante aardappelzoutjes gebakken in 100% zonnebloemolie. Zonder kunstmatige smaakstoffen.|||nl||||1217935|||https://s7g10.scene7.com/is/image/aldinord/product_1217935_main_cms_3_nl_nl_sun_moon_stars_chips_cw01_2024
1217204|aldi|2025-05-08|Uitdeelzak chips|Lay's|15.0|stuks|ALDI Supermarkten > Product > Uitdeelzak chips|ALDI Supermarkten|Product|Uitdeelzak chips|||None|None|None|||||||None|EUR|https://www.aldi.nl/product/uitdeelzak-chips-1217204.html||||||nl||||1217204|||https://s7g10.scene7.com/is/image/aldinord/product_1217204_main_cms_1_nl_nl_uitdeelzak_chips_cw01_2024
1216763|aldi|2025-05-08|Paprikachips|Lay's|300.0|g|ALDI Supermarkten > Product > Paprikachips|ALDI Supermarkten|Product|Paprikachips|||None|None|None|||||||None|EUR|https://www.aldi.nl/product/paprikachips-1216763.html||||||nl||||1216763|||https://s7g10.scene7.com/is/image/aldinord/product_1216763_main_cms_2_nl_nl_paprikachips_cw01_2024
1215889|aldi|2025-05-08|Fritessticks naturel|Sun snacks|150.0|g|ALDI Supermarkten > Product > Fritessticks naturel|ALDI Supermarkten|Product|Fritessticks naturel|||0.99|0.99|None|||||||6.6|EUR|https://www.aldi.nl/product/fritessticks-naturel-1215889.html||||||nl||||1215889|||https://s7g10.scene7.com/is/image/aldinord/product_1215889_main_cms_1_nl_nl_fritessticks_naturel_cw01_2024
1215853|aldi|2025-05-08|Chips|Sun snacks|250.0|g|ALDI Supermarkten > Product > Chips|ALDI Supermarkten|Product|Chips|||1.39|1.39|None|||||||None|EUR|https://www.aldi.nl/product/chips-1215853.html|||Sour cream of patatje kruidige mayo.|||nl||||1215853|||https://s7g10.scene7.com/is/image/aldinord/variant_1215853_2_main_cms_2_nl_nl_chips_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1215853_1_main_cms_1_nl_nl_chips_cw01_2024
1215842|aldi|2025-05-08|Fritessticks paprika|Sun snacks|150.0|g|ALDI Supermarkten > Product > Fritessticks paprika|ALDI Supermarkten|Product|Fritessticks paprika|||0.99|0.99|None|||||||6.6|EUR|https://www.aldi.nl/product/fritessticks-paprika--1215842.html||||||nl||||1215842|||https://s7g10.scene7.com/is/image/aldinord/product_1215842_main_cms_1_nl_nl_fritessticks_paprika_cw01_2024
1213347|aldi|2025-05-08|Heartbreakers|Chio|125.0|g|ALDI Supermarkten > Product > Heartbreakers|ALDI Supermarkten|Product|Heartbreakers|||None|None|None|||||||None|EUR|https://www.aldi.nl/product/heartbreakers-1213347.html|||Het knapperige aardappelzoutje dat je hart steelt.|||nl||||1213347|||https://s7g10.scene7.com/is/image/aldinord/variant_1213347_1_main_cms_2_nl_nl_heartbreakers_cw01_2024
1213162|aldi|2025-05-08|Pom-Bär|Chio|125.0|g|ALDI Supermarkten > Product > Pom-Bär|ALDI Supermarkten|Product|Pom-Bär|||None|None|None|||||||None|EUR|https://www.aldi.nl/product/pom-bär-1213162.html|||Het vertrouwde licht-gezouten aardappelsnack-beertje.|||nl||||1213162|||https://s7g10.scene7.com/is/image/aldinord/variant_1213162_1_main_cms_1_nl_nl_pom_bar_cw01_2024
1213142|aldi|2025-05-08|Ribbelchips bolognese of cheese & onion|Sun snacks|250.0|g|ALDI Supermarkten > Product > Ribbelchips bolognese of cheese & onion|ALDI Supermarkten|Product|Ribbelchips bolognese of cheese & onion|||1.39|1.39|None|||||||5.56|EUR|https://www.aldi.nl/product/ribbelchips-bolognese-of-cheese-&-onion-1213142.html||||||nl||||1213142|||https://s7g10.scene7.com/is/image/aldinord/product_1213142_main_cms_2_nl_nl_ribbelchips_bolognese_of_cheese_onion_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1213142_main_cms_1_nl_nl_ribbelchips_bolognese_of_cheese_onion_cw01_2024
1212454|aldi|2025-05-08|Hamka's|Lay's|125.0|g|ALDI Supermarkten > Product > Hamka's|ALDI Supermarkten|Product|Hamka's|||None|None|None|||||||None|EUR|https://www.aldi.nl/product/hamka's-1212454.html||||||nl||||1212454|||https://s7g10.scene7.com/is/image/aldinord/variant_1212454_1_main_cms_1_nl_nl_hamka_s_cw01_2024
1211502|aldi|2025-05-08|Nibb-it sticks|Cheetos|110.0|g|ALDI Supermarkten > Product > Nibb-it sticks|ALDI Supermarkten|Product|Nibb-it sticks|||None|None|None|||||||None|EUR|https://www.aldi.nl/product/nibb-it-sticks-1211502.html|||Cheetos chips Cheetos chips zijn populair en bekend bij jong en oud. De krokante Nibb-it sticks in de kleuren geel, oranje en rood zijn erg gewild voor kinderfeestjes, maar ook op gezellige avonden bij volwassenen. Die kregen misschien in hun jeugd de sticks weleens in een koffiefilterzakje zodat ieder kind zijn een eigen portie had. Veel kinderen verzinnen al snel spelletjes met de kleine stokjes met hun vrolijke kleuren. Dat maakt het eten van Cheetos chips extra leuk. Daarnaast smaken de luchtige stokjes gewoon erg lekker omdat ze goed gekruid zijn. Een heerlijke hartige snack om van te smullen. Overdag tussendoor of ’s avonds op de bank. Cheetos chips zijn een voordelige keuze, want bij ALDI zijn ze altijd goed geprijsd. Nibb-it chips Nibb-it chips zijn al jaren een topper. Ze werden in 1949 bedacht door een Nederlander. Cheetos Nibb-it is dus een typisch Nederlands product. Hij bedacht deze chips in eerste instantie voor gebruik in de horeca. Maar het bleek juist bij de mensen thuis een groot succes. De naam komt van het Engelse woord voor knabbelen: to nibble. Nibb-it chips worden gemaakt van gepoft aardappelmeel waaraan een kleur wordt toegevoegd. Hiervoor worden alleen natuurlijke kleurstoffen gebruikt. Door het poffen van het aardappelmeel zijn de chips lekker luchtig. Naast Nibb-it chips heeft ALDI ook Chipito chips van Cheetos in het assortiment. Zin in Nibb-it chips? Zorg altijd voor een voorraad in huis.|||nl||||1211502|||https://s7g10.scene7.com/is/image/aldinord/product_1211502_main_cms_1_nl_nl_nibb_it_sticks_cw01_2024
1209619|aldi|2025-05-08|Chips|Pringles|165.0|g|ALDI Supermarkten > Product > Chips|ALDI Supermarkten|Product|Chips|||2.46|2.46|None|1.75|2025-05-19|2025-05-23|discount|||14.91|EUR|https://www.aldi.nl/product/chips-1209619.html||||||nl||||1209619|||https://s7g10.scene7.com/is/image/aldinord/variant_1209619_1_main_cms_2_nl_nl_chips_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1209619_main_cms_9_nl_nl_chips_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1209619_4_main_cms_4_nl_nl_chips_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1209619_3_main_cms_8_nl_nl_chips_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1209619_2_main_cms_6_nl_nl_chips_cw01_2024
1209589|aldi|2025-05-08|Bugles nacho-cheese|Lay's|125.0|g|ALDI Supermarkten > Product > Bugles nacho-cheese|ALDI Supermarkten|Product|Bugles nacho-cheese|||None|None|None|||||||None|EUR|https://www.aldi.nl/product/bugles-nacho-cheese--1209589.html|||Maïszoutje met kaassmaak.|||nl||||1209589|||https://s7g10.scene7.com/is/image/aldinord/variant_1209589_1_main_cms_1_nl_nl_bugles_nacho_cheese_cw01_2024
1209538|aldi|2025-05-08|Wokkels paprika|Lay's|100.0|g|ALDI Supermarkten > Product > Wokkels paprika|ALDI Supermarkten|Product|Wokkels paprika|||None|None|None|||||||None|EUR|https://www.aldi.nl/product/wokkels-paprika-1209538.html||||||nl||||1209538|||https://s7g10.scene7.com/is/image/aldinord/variant_1209538_1_main_cms_1_nl_nl_wokkels_paprika_cw01_2024
1209104|aldi|2025-05-08|Guapo's nacho cheese|Sun snacks|150.0|g|ALDI Supermarkten > Product > Guapo's nacho cheese|ALDI Supermarkten|Product|Guapo's nacho cheese|||1.19|1.19|None|||||||7.93|EUR|https://www.aldi.nl/product/guapo's-nacho-cheese--1209104.html||||||nl||||1209104|||https://s7g10.scene7.com/is/image/aldinord/product_1209104_main_cms_1_nl_nl_guapo_s_nacho_cheese_cw01_2024
1206726|aldi|2025-05-08|Oven baked paprikachips|Lay's|150.0|g|ALDI Supermarkten > Product > Oven baked paprikachips|ALDI Supermarkten|Product|Oven baked paprikachips|||1.89|1.89|None|||||||12.6|EUR|https://www.aldi.nl/product/oven-baked-paprikachips-1206726.html||||||nl||||1206726|||https://s7g10.scene7.com/is/image/aldinord/product_1206726_main_cms_1_nl_nl_oven_baked_paprikachips_cw01_2024
1206490|aldi|2025-05-08|Zoute popcorn|Sun snacks|100.0|g|ALDI Supermarkten > Product > Zoute popcorn|ALDI Supermarkten|Product|Zoute popcorn|||0.89|0.89|None|||||||8.9|EUR|https://www.aldi.nl/product/zoute-popcorn-1206490.html||||||nl||||1206490|||https://s7g10.scene7.com/is/image/aldinord/product_1206490_main_cms_5_nl_nl_zoute_popcorn_cw01_2024
1205327|aldi|2025-05-08|Nachochips|Bienvenido mexico!|200.0|g|ALDI Supermarkten > Product > Nachochips|ALDI Supermarkten|Product|Nachochips|||1.35|1.35|None|||||||6.75|EUR|https://www.aldi.nl/product/nachochips-1205327.html|||Knapperige lichte gezouten nacho chips. Heerlijk bij guacamole, salsa of gesmolten kaas.|||nl||||1205327|||https://s7g10.scene7.com/is/image/aldinord/variant_1205327_1_main_cms_1_nl_nl_nachochips_cw01_2024
1202876|aldi|2025-05-08|Bolognese of cheese-onion chips|Sun snacks|250.0|g|ALDI Supermarkten > Product > Bolognese of cheese-onion chips|ALDI Supermarkten|Product|Bolognese of cheese-onion chips|||1.39|1.39|None|||||||5.56|EUR|https://www.aldi.nl/product/bolognese-of-cheese-onion-chips-1202876.html|||"Best Getest ""Wat een verrassing dat uitgerekend Aldi met hun bolognese-chips van Kraax bovenaan eindigde.'' ''Lekker, kruidig, goede bite, misschien iets te peperig?” ''Lekker pittig, de absolute winnaar.” Bron: door de Smaaktest De Telegraaf, april 2022."|||nl||||1202876|||https://s7g10.scene7.com/is/image/aldinord/product_1202876_main_cms_7_nl_nl_bolognese_of_cheese_onion_chips_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/Best_getest,https://s7g10.scene7.com/is/image/aldinord/product_1202876_main_cms_6_nl_nl_bolognese_of_cheese_onion_chips_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/variant_1202876_2_main_cms_4_nl_nl_bolognese_of_cheese_onion_chips_cw01_2024
1202542|aldi|2025-05-08|Tortillachips|Sun snacks|200.0|g|ALDI Supermarkten > Product > Tortillachips|ALDI Supermarkten|Product|Tortillachips|||0.77|0.77|None|||||||3.85|EUR|https://www.aldi.nl/product/tortillachips-1202542.html|||Tortillachips Tortillachips van Sun Snacks, het eigen merk van ALDI, is een heerlijke krokante snack. Deze chips op basis van maïs hebben de herkenbare, driehoekige vorm, die het makkelijk maakt om een lekkere dip te scheppen. Tortillachips van ALDI zijn verkrijgbaar in drie smaken: nacho cheese, sweet chili en cool cream. Ideaal om lekker te snoepen op de bank, bij een grappige of juist spannende film. Handig, op tafel tijdens een gezellig feestje, aangezien tortillachips een erg populair chipje is. En lekker als voorgerecht met een smeuïge dipsaus. En het is een voordelige keuze, want tortillachips van ALDI zijn altijd goed geprijsd. Nachochips Tortillachips worden ook wel nachochips genoemd, omdat ze vaak gebruikt worden bij de bereiding van een nacho-gerecht. Dit typisch Mexicaans gerecht bestaat uit tortillachips, stukjes Jalapeño-peper en vaak een salsa van tomatensaus en gehakt. Over dit alles gaat een laagje geraspte kaas en dit gaat de oven in. Echt een heerlijke snack of voorgerecht. Hoewel de Mexicanen zelf al jarenlang tortillachips maken en eten, stond de eerste fabriek voor verpakte tortillachips in de USA. Naast tortillachips heeft ALDI nog verschillende andere soorten chips van het eigen merk Sun snacks in het assortiment. De lekkere nachochips van ALDI zijn altijd een goede keuze!|||nl||||1202542|||https://s7g10.scene7.com/is/image/aldinord/product_1202542_main_cms_8_nl_nl_tortillachips_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1202542_main_cms_5_nl_nl_tortillachips_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1202542_main_cms_7_nl_nl_tortillachips_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/product_1202542_main_cms_6_nl_nl_tortillachips_cw01_2024
1202090|aldi|2025-05-08|Naturel chips|Sun snacks|250.0|g|ALDI Supermarkten > Product > Naturel chips|ALDI Supermarkten|Product|Naturel chips|||0.99|0.99|None|||||||3.96|EUR|https://www.aldi.nl/product/naturel-chips-1202090.html|||Naturel chips Een zak naturel chips van Kraax mag niet ontbreken in elke voorraadkast. Deze knapperige, lekker zoute chips zijn een succes op ieder feestje, of wanneer er onverwacht bezoek aan de deur staat. Met een voorraad is er altijd wat te knabbelen in huis. Kraax is het eigen merk chips van ALDI. Deze chips worden gebakken in zonnebloemolie. Dat zorgt voor een hoge kwaliteit en extra lekkere smaak. Iedereen is dan ook gek op deze aardappelsnack. Vers uit de zak, gezamenlijk uit een grote kom of een eigen portie in kleinere kommetjes. De naturel chips van ALDI zijn een voordelige keuze aangezien deze altijd goed geprijsd zijn. Chips in de smaak naturel Chips in de smaak naturel is de bekendste soort chips en stamt al uit het begin van de 19de eeuw. De Engelsen eten deze aardappelschijfjes bij hun avondeten. Dat gaat terug tot het verhaal dat een kok klachten kreeg dat zijn aardappelschijfjes niet in de smaak vielen. Ze waren te dik, te klef en zonder smaak. Als reactie bakte hij een nieuwe portie met zo dun mogelijke schijfjes met flink zout erop. De klant was enthousiast en sindsdien werd deze chips bekend over de hele wereld. Inmiddels is naturel chips overal een grote favoriet. Naast chips in de smaak naturel heeft ALDI nog verschillende andere soorten chips van het eigen merk Kraax in het assortiment.|||nl||||1202090|||https://s7g10.scene7.com/is/image/aldinord/variant_1202090_1_main_cms_2_nl_nl_naturel_chips_cw01_2024
1202065|aldi|2025-05-08|Paprikachips|Sun snacks|250.0|g|ALDI Supermarkten > Product > Paprikachips|ALDI Supermarkten|Product|Paprikachips|||0.98|0.98|None|||||||3.92|EUR|https://www.aldi.nl/product/paprikachips-1202065.html|||Deze chips van het eigen merk Sun Snacks zijn altijd voordelig geprijsd. Allereerst zijn de paprikachips van ALDI een slimme en goedkope keuze. Voordelig, krokant en smakelijk gekruid: paprikachips van ALDI zijn de beste keuze. Een zak paprikachips is altijd handig om in huis te hebben. Zo is er altijd wat te snacken wanneer er onverwacht iemand aan de deur staat om even gezellig te kletsen. Ook tijdens een gezellig feestje mogen ALDI paprikachips niet ontbreken. De smaak paprika is een van de meest gegeten smaken chips in Nederland. Naast paprikachips heeft ALDI nog verschillende andere soorten chips van het eigen merk Sun Snacks in het assortiment. De paprikachips van ALDI wordt gemaakt van flinterdunne aardappelschijfjes gebakken in zonnebloemolie en gekruid met paprikapoeder. Die combinatie zorgt voor de heerlijke smaak en een krokante bite. Een zak paprikachips staat garant voor lekker snacken.|||nl||||1202065|||https://s7g10.scene7.com/is/image/aldinord/product_1202065_main_cms_3_nl_nl_paprikachips_cw01_2024,https://s7g10.scene7.com/is/image/aldinord/Goed_getest
1200862|aldi|2025-05-08|Chips naturel|Lay's|300.0|g|ALDI Supermarkten > Product > Chips naturel|ALDI Supermarkten|Product|Chips naturel|||2.29|2.29|None|||||||7.63|EUR|https://www.aldi.nl/product/chips-naturel-1200862.html|||300 g|||nl||||1200862|||https://s7g10.scene7.com/is/image/aldinord/product_1200862_main_cms_1_nl_nl_chips_naturel_cw01_2024
1200102|aldi|2025-05-08|Ribbelchips naturel|Sun snacks|250.0|g|ALDI Supermarkten > Product > Ribbelchips naturel|ALDI Supermarkten|Product|Ribbelchips naturel|||1.35|1.35|None|||||||5.4|EUR|https://www.aldi.nl/product/ribbelchips-naturel-1200102.html|||Krokante naturel ribbelchips.|||nl||||1200102|||https://s7g10.scene7.com/is/image/aldinord/variant_1200102_1_main_cms_1_nl_nl_ribbelchips_naturel_cw01_2024
