unique_id|competitor_name|extraction_date|product_name|brand|brand_type|grammage_quantity|grammage_unit|producthierarchy_level1|producthierarchy_level2|producthierarchy_level3|producthierarchy_level4|regular_price|selling_price|price_was|promotion_price|promotion_valid_from|promotion_valid_upto|promotion_type|percentage_discount|promotion_description|price_per_unit|currency|beadcrumb|pdp_url|Fat %|variants|product_description|instructions|storage_instructions|country_of_origin|allergens|nutritional_score|organictype|file_name_1|upc|ingredients|servings_per_pack
198211|albert_heijn|None|AH Nacho chips cheese|AH|None|200.0|Gram|Home|Producten|Borrel, chips, snacks|Chips|1.39|1.39|||||None|||6.95 per KG|€||https://www.ah.nl/producten/product/wi198211/nacho-chips-cheese|20|None|Maïschips met kaassmaak Met 1,5% kaaspoeder||Ten minste houdbaar tot en met: zie achterzijde. Kijk, ruik en proef na deze datum. Droog bewaren. Na openen in een gesloten trommel bewaren.|None|None|C|Non-Organic|None|None|"Ingrediënten: 74% maïsbloem, zonnebloemolie, zout, specerijen, melk, lactose, karnemelkpoeder, dextrose, suiker, tomatenpoeder, natuurlijk aroma, stremsel, zuursel, lavas, extract van paprika, aroma (melk), voedingszuur (citroenzuur [E330]).
Waarvan toegevoegde suikers 0.7g per 100 gram en waarvan toegevoegd zout 1.20g per 100 gram"|100 Gram
195944|albert_heijn|None|Lay's Grills|Lay's|None|125.0|Gram|Home|Producten|Borrel, chips, snacks|Chips|2.49|2.49|||||None|||19.92 per KG|€||https://www.ah.nl/producten/product/wi195944/grills|24|None|Maïs- en aardappelzoutje met baconsmaak||Koel en droog bewaren.|None|None|D|Non-Organic|None|None|Ingrediënten: maïsgrutten, aardappelpoeder, koolzaadolie, baconsmaak [dextrose, zout, emulgator (mono- en diglyceriden van vetzuren), KARNEMELKPOEDER, aroma, gedroogde gist, smaakversterkers (mononatriumglutamaat, dinatrium-5’- ribonucleotiden), LACTOSE (van MELK), aardappelzetmeel, glucosestroop, gehydrolyseerd plantaardig eiwit (SOJA, maïs), kleurstof (paprika-extract), gerookte maltodextrine, MELKEIWIT]. Kan tarwe (gluten) bevatten.|100 Gram
457646|albert_heijn|None|Lay's Oven baked mediterranean herbs|Lay's|None|150.0|Gram|Home|Producten|Borrel, chips, snacks|Chips|2.35|2.35||2.35|||None|||15.67 per KG|€||https://www.ah.nl/producten/product/wi457646/oven-baked-mediterranean-herbs|13|None|Ovengebakken aardappelchips met mediterraanse kruidensmaak 50% less fat**  ** 50% minder vet dan gewone aardappelchips||Koel en droog bewaren.|None|None|B|Non-Organic|None|None|Ingrediënten: aardappelvlokken (63%), zetmeel (14%), zonnebloemolie, mediterraanse kruidensmaak [weipoeder (bevat MELK), aroma's (bevat MELK), zout, specerijen en kruiden (bevat ui, basilicum, knoflook, tijm, peterselie, rozemarijn), kaliumchloride, suiker, kleurstof (paprika-extract), voedingszuur (citroenzuur)], suiker, emulgator (lecithinen), kleurstof (annatto norbixin).|100 Gram
526369|albert_heijn|None|Boerderij Chips zeezout|Boerderij|None|150.0|Gram|Home|Producten|Borrel, chips, snacks|Chips|2.19|2.19|||||None|||14.6 per KG|€||https://www.ah.nl/producten/product/wi526369/chips-zeezout|22.6|None|Gezouten aardappelchips Verpakt onder beschermende atmosfeer.|Scheur hier|Tegen warmte en zonlicht beschermen.|None|None|C|Non-Organic|None|None|Ingrediënten: aardappelen 75%, high oleic zonnebloemolie, zout 1%.|100 Gram
447645|albert_heijn|None|AH Ham & kaas smaak zoutjes|AH|None|150.0|Gram|Home|Producten|Borrel, chips, snacks|Chips|1.19|1.19|||||None|||7.93 per KG|€||https://www.ah.nl/producten/product/wi447645/ham-en-kaas-smaak-zoutjes|27|None|Maïszoutjes met 1% kaaspoeder en hamsmaak||Ten minste houdbaar tot en met: zie achterzijde. Kijk, ruik en proef na deze datum. Donker en droog bewaren. De verpakking goed sluiten na gebruik.|None|None|E|Non-Organic|None|None|"Ingrediënten: 42% maïsgrut, zonnebloemolie, tarwebloem, dextrose, weipoeder, zout, maltodextrine, melk, aroma, glucosestroop, rookaroma, emulgator (mono- en diglyceriden van vetzuren [E471]), uienpoeder, kleurstof (paprika-extract [E160c], carotenen [E160a]), stremsel, zuursel.
Waarvan toegevoegde suikers 2.7g per 100 gram en waarvan toegevoegd zout 1.59g per 100 gram"|100 Gram
457477|albert_heijn|None|Cheetos Chipito kaas|Cheetos|None|170.0|Gram|Home|Producten|Borrel, chips, snacks|Chips|2.69|2.69|||||None|||15.82 per KG|€||https://www.ah.nl/producten/product/wi457477/chipito-kaas|23|None|Maïszoutje met kaassmaak||Koel en droog bewaren.|None|None|D|Non-Organic|None|None|Ingrediënten: maïs, koolzaadolie, kaassmaak [weipoeder (van MELK), zout, natuurlijk aroma (bevat MELK, KAAS, lactose (van MELK)), smaakversterker (mononatriumglutamaat), kaliumchloride, suiker, MELKbestanddelen, zuurteregelaar (citroenzuur), kleurstof (paprika-extract)]. Dit product kan soja en tarwe (gluten) bevatten.|100 Gram
233285|albert_heijn|None|Lay's Bugles nacho cheese|Lay's|None|75.0|Gram|Home|Producten|Borrel, chips, snacks|Chips|1.59|1.03|1.59|1.03|2025-05-26|2025-06-01|None||35% Op=Op korting|21.2 per KG|€||https://www.ah.nl/producten/product/wi233285/bugles-nacho-cheese|31|None|Maïszoutje met kaassmaak||Koel en droog bewaren.|None|None|D|Non-Organic|None|None|Ingrediënten: maïs, zonnebloemolie, kaassmaak [weipermeaat (van MELK), weipoeder (van MELK), natuurlijk aroma (zwarte peper, rozemarijn, kurkuma, room en kaas (van MELK)), uien-, tomaat-, KAASPOEDER, knoflookpoeder, zuurteregelaars (citroenzuur, melkzuur), kleurstof (paprika-extract)]. zout, suiker. Kan soja en tarwe (gluten) bevatten.|100 Gram
460432|albert_heijn|None|AH Biologisch Robuuste chips groente zeezout|AH Biologisch|None|100.0|Gram|Home|Producten|Borrel, chips, snacks|Chips|1.99|1.99|||||None|||19.9 per KG|€||https://www.ah.nl/producten/product/wi460432/robuuste-chips-groente-zeezout|28|None|Chips van wortel, rode biet, pastinaak en aardappel Skal 001920 EU-bio-logo NL-BIO-01||Ten minste houdbaar tot en met: zie achterzijde. Kijk, ruik en proef na deze datum. Droog bewaren.|None|None|D|Organic|None|None|"Ingrediënten: 54% groente* (wortel, rode biet, pastinaak [in wisselende verhoudingen]), 28% zonnebloemolie*, 18% aardappel*, 0,5% zeezout.
Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 0.50g per 100 gram
EU Landbouw 
*Van biologische oorsprong."|100 Gram
556865|albert_heijn|None|AH Bunnies naturel|AH|None|125.0|Gram|Home|Producten|Borrel, chips, snacks|Chips|0.99|0.99|||||None|||7.92 per KG|€||https://www.ah.nl/producten/product/wi556865/bunnies-naturel|26|None|Aardappelzoutjes||Ten minste houdbaar tot en met: zie achterzijde. Vaak goed na deze datum. Kijk, ruik en proef. Donker en droog bewaren. De verpakking goed sluiten na gebruik.|None|None|D|Non-Organic|None|None|"Ingrediënten: 30% aardappelpoeder, zonnebloemolie, 21% aardappelzetmeel, gemodificeerd zetmeel (tapioca, 3,7% aardappel), gedroogde glucosestroop, voedingsvezel (inuline), natuurlijk aroma, rijstebloem, suiker, zout, gistextract, specerijen, emulgator (lecithinen [E322]), extract van paprika.
Waarvan toegevoegde suikers 2.0g per 100 gram en waarvan toegevoegd zout 0.90g per 100 gram"|100 Gram
516969|albert_heijn|None|Lay's Max salt & black pepper|Lay's|None|185.0|Gram|Home|Producten|Borrel, chips, snacks|Chips|2.39|2.39|||||None|||12.92 per KG|€||https://www.ah.nl/producten/product/wi516969/max-salt-en-black-pepper|31|None|Geribbelde aardappelchips met zout en zwarte pepersmaak Verpakt onder beschermende atmosfeer.||Koel en droog bewaren.|None|None|C|Non-Organic|None|None|Ingrediënten: aardappelen, plantaardige oliën (zonnebloem, koolzaad, in wisselende hoeveelheden), zout en zwarte pepersmaak [aroma (bevat SELDERIJ, MELK, LACTOSE, TARWE, SOJA, zwarte peper), zout, suiker, gehydrolyseerd TARWE eiwit, gerookt zout, smaakversterkers (mononatriumglutamaat, dinatriumguanylaat, dinatriuminosinaat)], antioxidanten (rozemarijnextract, ascorbinezuur, tocoferolrijk extract, citroenzuur).|100 Gram
477762|albert_heijn|None|Lay's Bugles naturel|Lay's|None|125.0|Gram|Home|Producten|Borrel, chips, snacks|Chips|2.19|2.19|||||None|||17.52 per KG|€||https://www.ah.nl/producten/product/wi477762/bugles-naturel|31|None|Maïszoutje met hartige smaak||Koel en droog bewaren.|None|None|D|Non-Organic|None|None|Ingrediënten: maïs, zonnebloemolie, hartige smaak [natuurlijk aroma (bevat zwarte peper), uienpoeder, zuurteregelaars (citroenzuur, natriumacetaat), knoflookpoeder, kleurstof (paprika-extract)], zout, suiker. Kan soja en tarwe (gluten) bevatten.|100 Gram
526380|albert_heijn|None|Lay's Heinz tomaten ketchup|Lay's|None|200.0|Gram|Home|Producten|Borrel, chips, snacks|Chips|2.29|2.29|||||None|||11.45 per KG|€||https://www.ah.nl/producten/product/wi526380/heinz-tomaten-ketchup|27|None|Aardappelchips met Heinz Tomato Ketchupsmaak Verpakt onder beschermende atmosfeer.||Koel en droog bewaren.|None|None|C|Non-Organic|None|None|Ingrediënten: aardappelen, plantaardige oliën (zonnebloem, koolzaad, in wisselende hoeveelheden), Heinz Tomato Ketchupsmaak [suiker, aroma's, weipoeder (van MELK), zout, tomatenpoeder, kaliumchloride, voedingszuur (citroenzuur), kleurstof (paprika-extract)], antioxidanten (rozemarijnextract, ascorbinezuur, tocoferolrijk extract, citroenzuur).|100 Gram
171844|albert_heijn|None|Tyrrells Simply sea salted|Tyrrells|None|150.0|Gram|Home|Producten|Borrel, chips, snacks|Chips|2.99|2.99|||||None|||19.93 per KG|€||https://www.ah.nl/producten/product/wi171844/simply-sea-salted|27|None|Aardappelchips met zeezout Verpakt onder beschermende atmosfeer.||Bewaren op een koele, droge plek|None|None|C|Non-Organic|None|None|Ingrediënten: aardappelen, zonnebloemolie, zeezout. Kan melk bevatten.|100 Gram
526745|albert_heijn|None|Cheetos Nibb-it rings|Cheetos|None|150.0|Gram|Home|Producten|Borrel, chips, snacks|Chips|2.79|2.79|||||None|||18.6 per KG|€||https://www.ah.nl/producten/product/wi526745/nibb-it-rings|19|None|Aardappelzoutje met hartige smaak||Koel en droog bewaren.|None|None|D|Non-Organic|None|None|Ingrediënten: aardappelzetmeel, aardappelvlokken (bevat SULFIETEN), zonnebloemolie, rijstebloem, zout, hartige smaak [maltodextrine, lactose (van MELK), weipoeder (van MELK), aroma's (bevat MELK), zout, suiker, kaliumchloride, zuurteregelaars (kaliumcitraat, citroenzuur), smaakversterkers (mononatriumglutamaat, dinatriumguanylaat, dinatrium inosinaat), ui, specerijen], kleurstoffen (curcumine, paprika-extract, karmijn, annatto bixin), emulgator (SOJALECITHINE), paprika poeder.|100 Gram
233279|albert_heijn|None|Pringles Hot & spicy|Pringles|None|165.0|Gram|Home|Producten|Borrel, chips, snacks|Chips|2.69|2.69||2.69|||None|||16.3 per KG|€||https://www.ah.nl/producten/product/wi233279/hot-en-spicy|30|None|HARTIGE SNACK MET PITTIG GEKRUIDE SMAAK. Verpakt onder beschermende atmosfeer.|||None|None|D|Non-Organic|None|None|INGREDIËNTEN: Gedehydrateerde aardappelen, zonnebloemolie, maïsmeel, TARWEMEEL, rijstbloem, pittige kruiderij (specerijen, suiker, tomatenpoeder, smaakversterkers {mononatriumglutamaat, natriumguanylaat, dinatriuminosinaat}, TARWEZETMEEL, gegranuleerde bouillon {zout, gehydrolyseerd plantaardig eiwit, zonnebloemolie}, dextrose, zonnebloemolie, zoet weipoeder {MELK}, gemodificeerd maïszetmeel, gistextract, aroma's, zuurteregelaars {natriumdiacetaat, calciumlactaat}, cayennepepersauspoeder {gerijpte rode pepers, azijn (maïs), knoflook}, zout, voedingszuren {citroenzuur, melkzuur}, maltodextrine, kruiden, kleurstof {paprika-extract}, glucosestroop, MELKEIWITTEN), maltodextrine, emulgator (E471), koolzaadolie, zout, kleurstof (annatto norbixine).Bevat mogelijk soja|100 Gram
171842|albert_heijn|None|Tyrrells Sweet chilli & red pepper|Tyrrells|None|150.0|Gram|Home|Producten|Borrel, chips, snacks|Chips|2.99|2.99|||||None|||19.93 per KG|€||https://www.ah.nl/producten/product/wi171842/sweet-chilli-en-red-pepper|25|None|Aardappelchips gekruid met zoete chilipeper en rode paprika Verpakt onder beschermende atmosfeer.||Bewaren op een koele, droge plek|None|None|C|Non-Organic|None|None|Ingrediënten: aardappelen, plantaardige oliën (zonnebloem, raapzaad in wisselende verhoudingen), suiker, zout, gistextract, uienpoeder, tomatenpoeder, specerijen (cayennepeper, witte peper, jalapeño peper, gember, steranijs), knoflookpoeder, kruiden (gedroogde peterselie, basilicumpoeder), kleurstof (paprika-extract), gedroogde rode paprika. Kan melk bevatten.|100 Gram
460336|albert_heijn|None|Chio Mixplosions paprika|Chio|None|100.0|Gram|Home|Producten|Borrel, chips, snacks|Chips|1.99|1.99|||||None|||19.9 per KG|€||https://www.ah.nl/producten/product/wi460336/mixplosions-paprika|27|None|Maïssnack met paprika smaak||Droog en donker bewaren. Na openen beperkt houdbaar.|None|None|D|Non-Organic|None|None|INGREDIËNTEN: Maïsgries 47%, zonnebloemolie, aardappelgranulaat 13%, TARWEBLOEM, natuurlijk aroma, suiker, zure roompoeder (MELK), zout, specerijen, weipoeder (MELK), kleurstof (paprika-extract).|100 Gram
171843|albert_heijn|None|Tyrrells Sea salt & cider vinegar|Tyrrells|None|150.0|Gram|Home|Producten|Borrel, chips, snacks|Chips|2.99|2.99|||||None|||19.93 per KG|€||https://www.ah.nl/producten/product/wi171843/sea-salt-en-cider-vinegar|25|None|Aardappelchips gekruid met zeezout en appelazijn Verpakt onder beschermende atmosfeer.||Bewaren op een koele, droge plek|None|None|D|Non-Organic|None|None|Ingrediënten:Aardappelen, zonnebloemolie, zeezout, gedroogde appelazijn, wijnazijnpoeder, natuurlijk aroma, gedroogde moutazijn(GERST),appelpoeder. Kan melk bevatten.|100 Gram
579885|albert_heijn|None|Doritos Salted original|Doritos|None|170.0|Gram|Home|Producten|Borrel, chips, snacks|Chips|2.25|2.25|||||None|||13.24 per KG|€||https://www.ah.nl/producten/product/wi579885/salted-original|20|None|Gezouten maïschips Verpakt onder beschermende atmosfeer.||Koel en droog bewaren.|None|None|B|Non-Organic|None|None|Ingrediënten: maïs (83%), koolzaadolie, zout, antioxidanten (extracten van rozemarijn, ascorbinezuur, tocoferolrijk extract, citroenzuur). Kan soja en tarwe (gluten) bevatten.|100 Gram
470029|albert_heijn|None|AH Biologisch Appelchips|AH Biologisch|None|75.0|Gram|Home|Producten|Wholefoods|Fruit en bessen (superfoods)|2.89|2.89|||||None|||38.53 per KG|€||https://www.ah.nl/producten/product/wi470029/appelchips|0.7|None|Gedroogde appelchips Skal 001920 EU-bio-logo NL-BIO-01||Ten minste houdbaar tot en met: zie zijkant. Kijk, ruik en proef na deze datum. Koel, donker en droog bewaren. Na openen beperkt houdbaar.|None|None|D|Organic|None|None|"Ingrediënten: appel*.
Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram
EU Landbouw 
*Van biologische oorsprong."|100 Gram
451577|albert_heijn|None|Chio Pom-bär original partypack|Chio|None|130.0|Gram|Home|Producten|Borrel, chips, snacks|Chips|2.39|2.39|||||None|||18.38 per KG|€||https://www.ah.nl/producten/product/wi451577/pom-bar-original-partypack|26.1|None|Aardappelsnack, gezouten||Droog en donker bewaren Na openen beperkt houdbaar|None|None|D|Non-Organic|None|None|INGREDIËNTEN: Aardappelpoeder (32%), zonnebloemolie, maïszetmeel, aardappelzetmeel, maïsdextrine, suiker, gejodeerd zout, emulgator (mono- en diglyceriden van vetzuren), zout, gistextract, paprikapoeder.|100 Gram
477608|albert_heijn|None|Cheetos Goals cheese flavour|Cheetos|None|100.0|Gram|Home|Producten|Borrel, chips, snacks|Chips|1.99|1.99|||||None|||19.9 per KG|€||https://www.ah.nl/producten/product/wi477608/goals-cheese-flavour|28|None|Maïszoutje met kaassmaak||Koel en droog bewaren.|None|None|D|Non-Organic|None|None|Ingrediënten: maïsmeel (73%), koolzaadolie, kaassmaak [LACTOSE (van MELK), weipoeder (van MELK), aroma's (bevat kaaspoeder (MELK)), gerookt zout, kaliumchloride, zout, smaakversterkers (mononatriumglutamaat, dinatriuminosinaat, dinatriumguanylaat), kleurstof (paprika extract)], suiker, zout, groente concentraat (wortel, radijs). Kan soja bevatten.|100 Gram
586939|albert_heijn|None|Lay's Mac & cheese|Lay's|None|185.0|Gram|Home|Producten|Borrel, chips, snacks|Chips|2.39|1.55|2.39|1.55|2025-05-26|2025-06-01|None||35% Op=Op korting|12.92 per KG|€||https://www.ah.nl/producten/product/wi586939/mac-en-cheese|31|None|Geribbelde aardappelchips met macaroni- en kaassmaak Verpakt onder beschermende atmosfeer.||Koel en droog bewaren|None|None|D|Non-Organic|None|None|Ingrediënten: aardappelen, plantaardige oliën (zonnebloem, koolzaad, in wisselende hoeveelheden), macaroni met kaassmaak [zout, aroma's, suiker, uienpoeder, kaliumchloride, specerijen (piment, zwarte peper, nootmuskaat), voedingszuur (citroenzuur), kleurstof (paprika-extract)], antioxidanten (extracten van rozemarijn, ascorbinezuur, tocoferolrijk extract, citroenzuur).|100 Gram
584984|albert_heijn|None|Lay's Fun mix 15-pack|Lay's|None|15.0|Stuks|Home|Producten|Borrel, chips, snacks|Chips|6.49|6.49|||||None||||€||https://www.ah.nl/producten/product/wi584984/fun-mix-15-pack|31|None|Geribbelde aardappelchips met paprikasmaak 27.5g # Maïschips met kaassmaak 27.5g # Gezouten aardappelchips 27.5g Verpakt onder beschermende atmosfeer.||Koel en droog bewaren.|None|None|C|Non-Organic|None|None|Ingrediënten: Geribbelde aardappelchips met paprikasmaak 27,5g ℮ - Ingrediënten: aardappelen, plantaardige oliën (zonnebloem, koolzaad, in wisselende hoeveelheden), paprikasmaak [suiker, zout, paprikapoeder, gerookte zoete paprikapoeder, uienpoeder, knoflookpoeder, aroma's, kleurstof (paprika-extract), fructose, cayennepeper, voedingszuur (citroenzuur)], antioxidanten (extracten van rozemarijn, ascorbinezuur, tocoferolrijk extract, citroenzuur). Maïchips met kaassmaak 27,5g ℮ - Ingrediënten: maïs (72%), koolzaadolie, kaassmaak [weipoeder (MELK), aroma's (MELK), zout, KARNEMELKPOEDER, kaaspoeder (MELK), tomatenpoeder, uienpoeder, kaliumchloride, suiker, knoflookpoeder, zuurteregelaars (citroenzuur, melkzuur), kleurstoffen (annatto bixin, karamel, paprika-extract), MELKEIWIT, specerijen, magere MELKPOEDER, smaakversterker (dinatrium-5'-ribonocleotide)], antioxidanten (ascorbinezuur, extracten van rozemarijn, tocoferolrijk extract, citroenzuur). Kan soja en tarwe (gluten) bevatten. Gezouten aardappelchips 27,5g ℮ - Ingrediënten: aardappelen, plantaardige oliën (zonnebloem, koolzaad, in wisselende hoeveelheden), zout, antioxidanten (extracten van rozemarijn, ascorbinezuur, tocoferolrijk extract, citroenzuur).|100 Gram
451528|albert_heijn|None|Chio Heartbreakers Paprika Partypack|Chio|None|170.0|Gram|Home|Producten|Borrel, chips, snacks|Chips|2.49|2.49|||||None|||14.65 per KG|€||https://www.ah.nl/producten/product/wi451528/heartbreakers-paprika-partypack|29|None|AARDAPPEL-RIJSTSNACK MET PAPRIKA SMAAK||Droog en donker bewaren. Na openen beperkt houdbaar.|None|None|D|Non-Organic|None|None|INGREDIËNTEN: Aardappelpoeder 33%, zonnebloemolie, rijstmeel 15%, aardappelzetmeel, gemodificeerd aardappelzetmeel, suiker, zout, uipoeder, tomatenpoeder, gehydrolyseerd plantaardig eiwit, paprikapoeder, gistextract, specerijen, natuurlijk aroma, zuurteregelaar (natriumacetaten), kruiden, knoflookpoeder, kleurstof (paprika-extract).|100 Gram
